Category:Health_in_the_People%27s_Republic_of_China	Category:Health	Public_health-care_in_China
Category:Health_in_the_Philippines	Category:Health	Health_in_the_Philippines
Category:Health_in_the_United_Arab_Emirates	Category:Health	Healthcare_in_the_United_Arab_Emirates
Category:Health_in_the_United_Kingdom	Category:Health	Healthcare_in_the_United_Kingdom
Category:Health_in_the_United_States	Category:Health	Health_care_in_the_United_States
Category:Health_in_Toronto	Category:Health	Health_in_Toronto
Category:Health_in_Turkey	Category:Health	Health_care_in_Turkey
Category:Health_in_Turkmenistan	Category:Health	Health_in_Turkmenistan
Category:Health_in_Uganda	Category:Health	Health_in_Uganda
Category:Health_in_Uzbekistan	Category:Health	Health_in_Uzbekistan
Category:Health_in_Venezuela	Category:Health	Health_care_in_Venezuela
Category:Health_in_Vietnam	Category:Health	Health_in_Vietnam
Category:Health_in_Yemen	Category:Health	Health_in_Yemen
Category:Health_law	Category:Health	Health_law
Category:Health_policy	Category:Health Category:Healthcare	Health_policy
Category:Health_promotion	Category:Business Category:Health Category:Healthcare Category:Health_policy	Health_promotion
Category:Health_sciences	Category:Health Category:Healthcare	Healthcare_science
Category:Heavy_equipment	Category:Equipment	Heavy_equipment_%28construction%29
Category:Hegemony	Category:Political_philosophy	Hegemony
Category:Heraldry	Category:Cultural_history	Heraldry
Category:Herbicides	Category:Agricultural_chemicals Category:Agriculture	Herbicide
Category:Heuristics	Category:Scientific_method	Heuristic
Category:Hibakusha	Category:Health	Hibakusha
Category:Higher_education	Category:Education	Higher_education
Category:High_IQ_societies	Category:Society	High_IQ_society
Category:Hill_figures	Category:Archaeology	Hill_figure
Category:Hindu_studies	Category:Study_of_religion	Hindu_studies
Category:Historians	Category:Historiography Category:History	List_of_historians
Category:Historical_comparative_research	Category:History	Historical_comparative_research
Category:Historical_documents	Category:History	Historical_document
Category:Historical_eras	Category:Chronology	History_by_period
Category:Historical_fiction	Category:History	Historical_fiction
Category:Historical_geography	Category:History Category:Human_geography	Historical_geography
Category:Historical_geology	Category:History	Historical_geology
Category:Historical_linguistics	Category:Linguistics Category:Philology	Historical_linguistics
Category:Historical_reenactment	Category:Historiography	Historical_reenactment
Category:Historical_regions	Category:History	Historical_region
Category:Historical_revisionism	Category:Historiography Category:History Category:Politics	Historical_revisionism
Category:Historical_revisionism_%28negationism%29	Category:Historiography	Historical_revisionism_%28negationism%29
Category:Historical_societies	Category:History	List_of_historical_societies
Category:Historic_districts	Category:Historic_preservation	Historic_districts_in_the_United_States
Category:Historic_preservation	Category:History	Historic_preservation
Category:Historiographers	Category:Historians Category:Historiography	Historiography
Category:Historiography	Category:History Category:Philosophy_of_history	Historiography
Category:Historiography_of_science	Category:Historiography Category:History_of_science	Historiography_of_science
Category:History	Category:Chronology Category:Humanities Category:Interdisciplinary_fields Category:Social_sciences	History
Category:History_by_period	Category:History	History_by_period
Category:History_of_agriculture	Category:Agriculture	History_of_agriculture
Category:History_of_Catalonia	Category:History	History_of_Catalonia
Category:History_of_clothing	Category:Clothing Category:Cultural_history	History_of_clothing_and_textiles
Category:History_of_communication	Category:Communication Category:History	History_of_communication
Category:History_of_computing	Category:History Category:History_of_technology	History_of_computing
Category:History_of_copyright_law	Category:Legal_history	History_of_copyright_law
Category:History_of_cryptography	Category:History_of_technology	History_of_cryptography
Category:History_of_dance	Category:History	History_of_dance
Category:History_of_education	Category:Cultural_history Category:Education Category:History	History_of_education
Category:History_of_engineering	Category:History	History_of_engineering
Category:History_of_film	Category:Cultural_history Category:History_of_technology	History_of_film
Category:History_of_Freemasonry	Category:History	History_of_Freemasonry
Category:History_of_games	Category:Cultural_history Category:History	History_of_games
Category:History_of_geography	Category:Geography Category:History	History_of_geography
Category:History_of_human_rights	Category:Human_rights Category:Legal_history	History_of_human_rights
Category:History_of_ideas	Category:History	History_of_ideas
Category:History_of_Indigenous_Australians	Category:History	History_of_Indigenous_Australians
Category:History_of_linguistics	Category:History Category:Linguistics	History_of_linguistics
Category:History_of_literature	Category:History Category:Literature	History_of_literature
Category:History_of_logic	Category:Logic	History_of_logic
Category:History_of_medicine	Category:History Category:Medicine	History_of_medicine
Category:History_of_philosophy	Category:Cultural_history Category:History	History_of_philosophy
Category:History_of_photography	Category:History Category:History_of_technology	History_of_photography
Category:History_of_poetry	Category:History	History_of_poetry
Category:History_of_political_thought	Category:Political_philosophy	History_of_political_thinking
Category:History_of_printing	Category:History_of_technology	History_of_printing
Category:History_of_rail_transport	Category:History_of_technology	History_of_rail_transport
Category:History_of_religion	Category:Cultural_history Category:History Category:Religion Category:Study_of_religion	History_of_religions
Category:History_of_science	Category:History Category:Philosophy_of_science Category:Science Category:Science_studies Category:Society	History_of_science
Category:History_of_science_and_technology_in_China	Category:History_of_science Category:History_of_technology	History_of_science_and_technology_in_China
Category:History_of_scientific_method	Category:History_of_science Category:Scientific_method	History_of_scientific_method
Category:History_of_slavery	Category:History Category:Social_history	History_of_slavery
Category:History_of_socialism	Category:History	History_of_socialism
Category:History_of_sports	Category:Cultural_history Category:History	History_of_sport
Category:History_of_statistics	Category:History_of_science	History_of_statistics
Category:History_of_technology	Category:History Category:History_of_science Category:Technology	History_of_technology
Category:History_of_telecommunications	Category:History_of_technology	History_of_telecommunication
Category:History_of_theatre	Category:Cultural_history	History_of_theatre
Category:History_of_the_automobile	Category:History_of_technology	History_of_the_automobile
Category:History_of_the_Kurdish_people	Category:History	History_of_the_Kurdish_people
Category:History_of_the_petroleum_industry	Category:History_of_technology	Petroleum_industry
Category:History_of_the_Romanians	Category:History	Romanians
Category:History_of_the_Serbs	Category:History	History_of_the_Serbs
Category:History_of_the_steam_engine	Category:History_of_technology	History_of_the_steam_engine
Category:History_of_the_United_Nations	Category:Legal_history	History_of_the_United_Nations
Category:History_of_the_Zaza_people	Category:History	History_of_the_Zaza_people
Category:History_of_tobacco	Category:History	History_of_tobacco
Category:History_of_writing	Category:Writing	History_of_writing
Category:Holocaust_denial	Category:Historiography	Holocaust_denial
Category:Home	Category:Society	Home
Category:Home_appliances	Category:Home Category:Tools	Home_appliance
Category:Home_automation	Category:Automation Category:Home	Home_automation
Category:Home_composting	Category:Composting	Compost
Category:Home_economics	Category:Home	Home_economics
Category:Home_front_during_World_War_II	Category:Social_history	Home_front_during_World_War_II
Category:Homeopathy	Category:Medicine	Homeopathy
Category:Homeschooling	Category:Alternative_education Category:Philosophy_of_education	Homeschooling
Category:Horses	Category:Domesticated_animals	Horse
Category:Hospitality_industry	Category:Commerce	Hospitality_industry
Category:Hospitality_management	Category:Management	Hotel_manager
Category:House_of_Camondo	Category:Business	House_of_Camondo
Category:House_plants	Category:Agriculture	Houseplant
Category:Houses	Category:Home	House
Category:Housewives	Category:Family	Housewife
Category:Howard_Hughes	Category:Business	Howard_Hughes
Category:How-to	Category:Education	How-to
Category:Human_appearance	Category:Aesthetics	Human_physical_appearance
Category:Human_communication	Category:Communication	Human_communication
Category:Human_Development_Index	Category:Socioeconomics	Human_Development_Index
Category:Human_geography	Category:Geography Category:Social_sciences Category:Society	Human_geography
Category:Humanities	Category:Culture Category:Interdisciplinary_fields	Humanities
Category:Human_migration	Category:Culture Category:History Category:Human_geography	Human_migration
Category:Human_rights	Category:Politics Category:Rights Category:Society	Human_rights
Category:Human_rights_abuses	Category:Human_rights	Human_rights
Category:Human_rights_instruments	Category:Human_rights	International_human_rights_instruments
Category:Human_sciences	Category:Interdisciplinary_fields Category:Social_sciences	Human_science
Category:Human_trophy_collecting	Category:Culture	Human_trophy_collecting
Category:Humor	Category:Aesthetics Category:Entertainment	Humour
Category:Hunting	Category:Culture	Hunting
Category:Hydroponics	Category:Agriculture	Hydroponics
Category:Hygiene	Category:Health	Hygiene
Category:Hyperreality	Category:Interdisciplinary_fields Category:Media_studies Category:Reality	Hyperreality
Category:Hypotheses	Category:Scientific_method Category:Scientific_theories	Hypothesis
Category:IBM_acquisitions	Category:Mergers_and_acquisitions	List_of_mergers_and_acquisitions_by_IBM
Category:Idealism	Category:Political_philosophy	Idealism
Category:Identifiers	Category:Communication	Identifier
Category:Identity_politics	Category:Politics	Identity_politics
Category:Idioms	Category:Vocabulary	Idiom
Category:Illegal_drug_trade	Category:Commerce	Illegal_drug_trade
Category:Impeachment	Category:Government Category:Law	Impeachment
Category:Impeachment_in_the_United_States	Category:Impeachment	Impeachment_in_the_United_States
Category:Imperial_College_London	Category:Technology	Imperial_College_London
Category:Imperialism	Category:History Category:Political_philosophy	Imperialism
Category:Impresarios	Category:Arts	Impresario
Category:Incertae_sedis	Category:Scientific_classification	Incertae_sedis
Category:Incest	Category:Family	Incest
Category:Income_distribution	Category:Socioeconomics	Income_distribution
Category:Indian_classical_music	Category:Arts	Indian_classical_music
Category:Indigenous_land_rights	Category:Law	Indigenous_land_rights
Category:Indigenous_rights	Category:Rights	Indigenous_rights
Category:Individual_mandates	Category:Law	Individual_mandate
Category:Indology	Category:Area_studies	Indology
Category:Indonesian_society	Category:Society	Culture_of_Indonesia
Category:Inductive_reasoning	Category:Learning Category:Philosophy_of_science Category:Science Category:Scientific_method	Inductive_reasoning
Category:Industrial_agriculture	Category:Agriculture	Industrial_agriculture
Category:Industrial_archaeology	Category:Business Category:Technology	Industrial_archaeology
Category:Industrial_automation	Category:Automation	Automation
Category:Industrial_design	Category:Business Category:Technology	Industrial_design
Category:Industrial_engineering	Category:Business Category:Technology	Industrial_engineering
Category:Industrial_hygiene	Category:Hygiene	Occupational_hygiene
Category:Industrial_organization	Category:Business Category:Economics Category:Technology	Industrial_organization
Category:Industrial_policy	Category:Business Category:Technology	Industrial_policy
Category:Industrial_processes	Category:Business Category:Inventions Category:Phenomena Category:Technology	List_of_industrial_processes
Category:Industrial_relations	Category:Business Category:Business_law	Industrial_relations
Category:Industrial_Revolution	Category:Business Category:History_of_technology Category:Technology	Industrial_Revolution
Category:Infectious_diseases	Category:Health	Infectious_disease
Category:Information_and_communication_technologies_for_development	Category:Communication Category:Information_technology	Information_and_communication_technologies_for_development
Category:Information_appliances	Category:Equipment	Information_appliance
Category:Information_science	Category:Interdisciplinary_fields Category:Science_studies	Information_science
Category:Information_society	Category:Society Category:Technology	Information_society
Category:Information_systems	Category:Information_technology Category:Technology_systems	Information_systems
Category:Information_technology	Category:Technology	Information_technology
Category:Information_technology_management	Category:Information_technology	Information_technology_management
Category:Infotainment	Category:Entertainment	Infotainment
Category:Inks	Category:Writing	Ink
Category:Innovation	Category:Technological_change	Innovation
Category:Inns_of_Chancery	Category:Law	Inns_of_Chancery
Category:Inscriptions	Category:Writing	Epigraphy
Category:Insecticides	Category:Agricultural_chemicals	Insecticide
Category:Insolvency	Category:Business_law	Insolvency
Category:Inspirational_literature	Category:Arts Category:Literature	Inspirational_fiction
Category:Insurance_law	Category:Law	Insurance_law
Category:Intelligence	Category:Educational_psychology Category:Learning	Intelligence
Category:Interdisciplinary_fields	Category:Science	Interdisciplinarity
Category:Interlinguistics	Category:Linguistics	Interlinguistics
Category:International_business	Category:Business	International_business
Category:International_economics	Category:Economics	International_economics
Category:International_incidents	Category:History	International_incident
Category:Internationalization_and_localization	Category:Language	Internationalization_and_localization
Category:International_law	Category:Law	International_law
Category:International_relations	Category:Global_politics	International_relations
Category:International_trade	Category:Commerce Category:Globalization Category:International_business Category:Trade	International_trade
Category:Internet_activism	Category:Political_activism	Internet_activism
Category:Internet_slang	Category:Language	Internet_slang
Category:Internships	Category:Education Category:Vocational_education	Internship
Category:Intersectionality	Category:Gender_studies	Intersectionality
Category:Invasive_plant_species	Category:Agriculture	Invasive_species
Category:Inventions	Category:Technology	Invention
Category:Inventors	Category:Inventions	Invention
Category:Investment_agencies	Category:Commerce	Investment_promotion_agency
Category:Ions	Category:Matter	Ion
Category:Iraq_Inquiry	Category:Politics	Iraq_Inquiry
Category:Irredentism	Category:Culture	Irredentism
Category:Irrigation	Category:Agriculture Category:Agronomy Category:Industrial_agriculture	Irrigation
Category:Islamic_dress_controversy_in_Europe	Category:Society	Islamic_dress_in_Europe
Category:Islamic_geography	Category:History_of_geography	Geography_and_cartography_in_medieval_Islam
Category:Islam_sciences	Category:Interdisciplinary_fields Category:Study_of_religion	Islamic_studies
Category:ISO_3166	Category:Geocodes	ISO_3166
Category:Israeli_society	Category:Society	Demographics_of_Israel
Category:Japanese_aesthetics	Category:Aesthetics	Japanese_aesthetics
Category:Japanese_family	Category:Family	Japanese_family
Category:Japanese_history_textbook_controversies	Category:Historiography	Japanese_history_textbook_controversies
Category:Japanese_home	Category:Home	Housing_in_Japan
Category:Japanese_society	Category:Society	Culture_of_Japan
Category:Japanology	Category:Cultural_anthropology	Japanese_studies
Category:Jewish_history	Category:History	Jewish_history
Category:Jewish_languages	Category:Languages	Jewish_languages
Category:Jim_Henson_Company	Category:Business	The_Jim_Henson_Company
Category:Joel_family	Category:Business	Joel_family
Category:Joint_ventures	Category:Business_law	Joint_venture
Category:Jordanian_society	Category:Society	Culture_of_Jordan
Category:Journalism_education	Category:Education	Journalism_school
Category:Journalism_history	Category:History Category:Media_studies	History_of_journalism
Category:Journalism_schools	Category:Media_studies	Journalism_school
Category:Judgment_%28law%29	Category:Legal_terms	Judgment_%28law%29
Category:Jurists	Category:Law	Jurist
Category:Justice_ministries	Category:Law	Justice_ministry
Category:Kadoorie_family	Category:Business	Kadoorie_family
Category:Kannapolis,_North_Carolina	Category:Business Category:Technology	Kannapolis,_North_Carolina
Category:Karlsruhe_Institute_of_Technology	Category:Technology	Karlsruhe_Institute_of_Technology
Category:Kazimierz_Pu%C5%82aski_Technical_University_of_Radom	Category:Technology	Kazimierz_Pu%C5%82aski_Technical_University_of_Radom
Category:Kibbutzim	Category:Agriculture	Kibbutz
Category:Kinship_and_descent	Category:Cultural_anthropology	Kinship
Category:Kinship_terminology	Category:Terminology	Kinship_terminology
Category:Kitchen	Category:Gastronomy Category:Home	Kitchen
Category:Knowledge	Category:Learning	Knowledge
Category:Knowledge_management	Category:Management	Knowledge_management
Category:Krupp	Category:Business	Krupp
Category:Labour_law	Category:Industrial_relations Category:Law	Labour_law
Category:Labour_relations	Category:Business_ethics	Industrial_relations
Category:La_D%C3%A9fense	Category:Business	La_D%C3%A9fense
Category:Land_art	Category:Landscape	Land_art
Category:Landforms	Category:Geography	Landform
Category:Land_law	Category:Politics Category:Rights	Land_law
Category:Landmarks	Category:Geography Category:Human_geography	Landmark
Category:Landowners	Category:Businesspeople	Land_tenure
Category:Land_reform	Category:Legal_reform	Land_reform
Category:Landscape	Category:Geography	Landscape
Category:Landscape_architecture	Category:Agriculture Category:Landscape	Landscape_architecture
Category:Landscape_art	Category:Landscape	Landscape_art
Category:Landscape_ecology	Category:Landscape	Landscape_ecology
Category:Landscape_history	Category:History Category:Landscape	Landscape_history
Category:Landscape_photography	Category:Landscape	Landscape_photography
Category:Land_use	Category:Human_geography	Land_use
Category:Language	Category:Communication Category:Humanities	Language
Category:Language_acquisition	Category:Language Category:Learning	Language_acquisition
Category:Language_certification	Category:Education	Language_assessment
Category:Language_classification	Category:Linguistics	Language_family
Category:Language_contact	Category:Linguistics	Language_contact
Category:Language_disorders	Category:Speech_and_language_pathology	Language_disorder
Category:Language_families	Category:Languages	Language_family
Category:Language_games	Category:Language	Language_game
Category:Language_interpretation	Category:Communication Category:Linguistics	Language_interpretation
Category:Language_isolates	Category:Languages	Language_isolate
Category:Language_learning_software	Category:Language_acquisition Category:Language_software	Computer-assisted_language_learning
Category:Language_policy	Category:Education_policy Category:Language Category:Politics	Language_policy
Category:Languages	Category:Communication Category:Culture Category:Language	Language
Category:Language_software	Category:Language	Computer-assisted_language_learning
Category:Laotian_society	Category:Society	Laotian_society
Category:LaRouche_movement	Category:Political_organizations	LaRouche_movement
Category:Law	Category:Government Category:Social_institutions	Law
Category:Law_by_country	Category:Law	List_of_country_legal_systems
Category:Law_dictionaries	Category:Legal_research	Law_dictionary
Category:Law_enforcement	Category:Law Category:Legal_action	Law_enforcement
Category:Law_enforcement_agencies	Category:Law_enforcement	Law_enforcement_agency
Category:Law_firms	Category:Law Category:Practice_of_law	Law_firm
Category:Law_journals	Category:Humanities Category:Law Category:Legal_research	Law_review
Category:Law_libraries	Category:Law Category:Legal_research	Law_library
Category:Law_societies	Category:Law	Law_society
Category:Lawsuits	Category:Law Category:Legal_action	Lawsuit
Category:Lawyers	Category:Jurists Category:Law	Lawyer
Category:Leadership	Category:Management Category:Political_activism Category:Political_philosophy	Leadership
Category:Leadership_studies	Category:Education Category:Social_sciences	Leadership_studies
Category:Learned_societies	Category:Society	Learned_society
Category:Learning	Category:Education	Learning
Category:Learning_disabilities	Category:Disability Category:Educational_psychology Category:Learning	Learning_disability
Category:Learning_management_systems	Category:Educational_technology Category:Learning	Learning_management_system
Category:Learning_psychology	Category:Learning	Psychology_of_learning
Category:Learning_theory_%28education%29	Category:Educational_psychology	Learning_theory_%28education%29
Category:Leasing	Category:Finance	Leasing
Category:Lecture_series	Category:Education	Public_lecture
Category:Legal_action	Category:Law	Law
Category:Legal_aid	Category:Law	Legal_aid
Category:Legal_codes	Category:Law Category:Statutory_law	Code_%28law%29
Category:Legal_costs	Category:Law	Costs_%28English_law%29
Category:Legal_education	Category:Education Category:Law	Legal_education
Category:Legal_fictions	Category:Law	Legal_fiction
Category:Legal_history	Category:History Category:Law	Legal_history
Category:Legal_issues_related_to_the_September_11_attacks	Category:Law	Legal_issues_related_to_the_September_11_attacks
Category:Legal_procedure	Category:Law	Procedural_law
Category:Legal_reform	Category:Law	Law_reform
Category:Legal_research	Category:Law	Legal_research
Category:Legal_terms	Category:Law Category:Terminology	Legal_year
Category:Legal_treatises	Category:Legal_research	Legal_treatise
Category:Legislatures	Category:Law	Legislature
Category:Lexicography	Category:Linguistics	Lexicography
Category:Lexicology	Category:Linguistics	Lexicology
Category:LGBT_culture	Category:Cultures	LGBT_culture
Category:LGBT_events	Category:Society	List_of_LGBT_events
Category:LGBT_history	Category:Social_history	LGBT_history
Category:LGBT_rights	Category:Politics	LGBT_rights_by_country_or_territory
Category:Liberalism	Category:Culture Category:Political_philosophy Category:Politics	Liberalism
Category:Libraries	Category:Culture Category:Education	Library
Category:Library_science	Category:Interdisciplinary_fields	Library_science
Category:Libyan_society	Category:Society	Demographics_of_Libya
Category:Life	Category:Phenomena Category:Universe	Life
Category:Life_extension	Category:Health	Life_extension
Category:Life_skills	Category:Education Category:Health Category:Philosophy_of_education	Life_skills
Category:Linear_programming	Category:Operations_research	Linear_programming
Category:Linens	Category:Home	Linens
Category:Linguistic_discrimination	Category:Language_policy	Linguistic_discrimination
Category:Linguistic_morphology	Category:Linguistics	Morphology_%28linguistics%29
Category:Linguistic_rights	Category:Language_policy	Linguistic_rights
Category:Linguistics	Category:Interdisciplinary_fields Category:Language Category:Social_sciences	Linguistics
Category:Linguistic_turn	Category:Philosophy_of_language	Linguistic_turn
Category:Linguistic_typology	Category:Linguistics	Linguistic_typology
Category:Lists_of_countries	Category:Geography	Lists_of_countries_and_territories
Category:Lists_of_diseases	Category:Health	Lists_of_diseases
Category:Lists_of_ecoregions	Category:Geography Category:Nature	Lists_of_ecoregions
Category:Lists_of_environmental_topics	Category:Nature	Lists_of_environmental_topics
Category:Lists_of_invasive_species	Category:Agriculture	Lists_of_invasive_species
Category:Lists_of_mountains	Category:Geography Category:Nature	Lists_of_mountains
Category:Lists_of_museums	Category:Culture Category:Education	List_of_museums
Category:Lists_of_political_parties	Category:Politics	List_of_political_parties
Category:Lists_of_political_parties_by_United_Nations_geoscheme	Category:Politics	List_of_political_parties_by_United_Nations_geoscheme
Category:Lists_of_unsolved_problems	Category:Science	List_of_unsolved_problems
Category:Lists_of_volcanoes	Category:Geography	Lists_of_volcanoes
Category:Literacy	Category:Socioeconomics Category:Writing	Literacy
Category:Literary_agencies	Category:Literature	Literary_agent
Category:Literary_agents	Category:Literature	Literary_agent
Category:Literary_awards	Category:Arts Category:Literature	Literary_award
Category:Literary_criticism	Category:Aesthetics Category:Literature	Literary_criticism
Category:Literary_devices	Category:Literature	Literary_technique
Category:Literary_genres	Category:Literature	Literary_genre
Category:Literary_societies	Category:Arts Category:Literature Category:Society	Literary_society
Category:Literary_techniques	Category:Literature	Literary_technique
Category:Literary_terms	Category:Literature Category:Terminology	Index_of_literary_terms
Category:Literature	Category:Arts Category:Humanities Category:Writing	Literature
Category:Live_Media	Category:Performing_arts	Live_CD
Category:Livestock	Category:Domesticated_animals	Livestock
Category:Living_museums	Category:History Category:Society	Open-air_museum
Category:Lobbying	Category:Political_corruption	Lobbying
Category:Local_government	Category:Government	Local_government
Category:Logic	Category:Interdisciplinary_fields Category:Science	Logic
Category:Logical_fallacies	Category:Logic	Fallacy
Category:Logical_positivism	Category:Philosophy_of_science	Logical_positivism
Category:Logical_syntax	Category:Logic	Syntax_%28logic%29
Category:Logicians	Category:Logic	School_of_Names
Category:Logistics	Category:Management	Logistics
Category:Lost_mines	Category:Archaeology	Lost_mines
Category:Lost_works	Category:Creative_works Category:Cultural_history	Lost_work
Category:Low-flow_irrigation_systems	Category:Irrigation	Low-flow_irrigation_systems
Category:Lubricants	Category:Technology	Lubricant
Category:Lubrication	Category:Technology	Lubrication
Category:Machine_learning	Category:Learning	Machine_learning
Category:Machinery	Category:Automation Category:Technology	Machine
Category:Machines	Category:Technology_systems	Machine
Category:Machine_translation	Category:Language	Machine_translation
Category:Magic_%28illusion%29	Category:Entertainment Category:Performing_arts	Magic_%28illusion%29
Category:Magic_%28paranormal%29	Category:Cultural_anthropology	Magic_%28paranormal%29
Category:Magic_realism	Category:Arts	Magic_realism
Category:Magic_words	Category:Language	Magic_word
Category:Malayan_Emergency	Category:Law	Malayan_Emergency
Category:Management	Category:Business	Management
Category:Management_accounting	Category:Management	Management_accounting
Category:Management_education	Category:Education Category:Management	Business_education
Category:Management_science	Category:Management Category:Operations_research	Operations_research
Category:Management_systems	Category:Management	Management_system
Category:Mantras	Category:Language	Mantra
Category:Manufacturing	Category:Business Category:Technology	Manufacturing
Category:Maps	Category:Geography	Map
Category:Maps_of_languages	Category:Languages	Linguistic_map
Category:Maritime_history	Category:History	Maritime_history
Category:Market_failure	Category:Business_ethics	Market_failure
Category:Marketing	Category:Business	Marketing
Category:Marketing_Analytics	Category:Business_intelligence Category:Marketing	Marketing_performance_measurement_and_management
Category:Market_research	Category:Marketing	Market_research
Category:Marriage	Category:Social_institutions Category:Society Category:Traditions	Marriage
Category:Martial_arts	Category:Arts	Martial_arts
Category:Marxist_historians	Category:Historians	Marxist_historiography
Category:Masonry	Category:Agriculture	Masonry
Category:Masques	Category:Drama	Masque
Category:Mass	Category:Matter	Mass
Category:Massachusetts_Institute_of_Technology	Category:Technology	Massachusetts_Institute_of_Technology
Category:Mass_media	Category:Communication Category:Entertainment	Mass_media
Category:Mathematical_economics	Category:Economics	Mathematical_economics
Category:Mathematical_induction	Category:Inductive_reasoning	Mathematical_induction
Category:Mathematical_logic	Category:Logic	Mathematical_logic
Category:Mathematical_optimization	Category:Operations_research	Mathematical_optimization
Category:Mathematicians	Category:Scientists	Mathematician
Category:Mathematics	Category:Science	Mathematics
Category:Mathematics_education	Category:Education	Mathematics_education
Category:Mating_systems	Category:Society	Mating_system
Category:Matriarchy	Category:Society	Matriarchy
Category:Matronymics	Category:Society	Matronymic
Category:Matter	Category:Nature Category:Universe	Matter
Category:M%C3%A9xico_Ind%C3%ADgena	Category:Human_geography	M%C3%A9xico_Ind%C3%ADgena
Category:Meals	Category:Food_and_drink	Meal
Category:Meaning-Text_Theory	Category:Linguistics	Meaning-Text_Theory
Category:Measuring_instruments	Category:Technology_systems Category:Tools	Measuring_instrument
Category:Meat_industry	Category:Agriculture	Livestock
Category:Meatpacking	Category:Meat_industry	Meat_packing_industry
Category:Media_influence	Category:Media_studies	Media_influence
Category:Media_studies	Category:Humanities Category:Interdisciplinary_fields Category:Social_sciences	Media_studies
Category:Medical_anthropology	Category:Medicine	Medical_anthropology
Category:Medical_diagnosis	Category:Medicine	Medical_diagnosis
Category:Medical_education	Category:Education Category:Health_education Category:Medicine Category:Vocational_education	Medical_education
Category:Medical_emergencies	Category:Health	Medical_emergency
Category:Medical_equipment	Category:Equipment Category:Medical_technology Category:Medicine	Medical_equipment
Category:Medical_genetics	Category:Interdisciplinary_fields	Medical_genetics
Category:Medical_informatics	Category:Health_informatics Category:Medicine	Health_informatics
Category:Medical_journalism	Category:Medicine	Medical_journalism
Category:Medical_jurisprudence	Category:Law Category:Medicine	Medical_jurisprudence
Category:Medical_law	Category:Law Category:Society	Medical_law
Category:Medical_libraries	Category:Medicine	Medical_library
Category:Medical_physics	Category:Medicine	Medical_physics
Category:Medical_research	Category:Health Category:Medicine	Medical_research
Category:Medical_sociology	Category:Medicine	Medical_sociology
Category:Medical_software	Category:Science	Medical_software
Category:Medical_statistics	Category:Health_economics	Medical_statistics
Category:Medical_technology	Category:Medicine Category:Technology	Medical_technology
Category:Medical_terms	Category:Medicine Category:Terminology	Medical_terminology
Category:Medical_tourism	Category:Healthcare Category:Health_economics	Medical_tourism
Category:Medicine	Category:Health Category:Healthcare Category:Health_sciences	Medicine
Category:Medicine_portal	Category:Medicine Category:Science	Portal:Medicine
Category:Medieval_drama	Category:Drama	Medieval_theatre
Category:Megastructures	Category:Fictional_technology	MegaStructures
Category:Memetics	Category:Cultural_anthropology Category:Evolution	Memetics
Category:Memorabilia	Category:History	Souvenir
Category:Men%27s_health	Category:Health	Men%27s_health
Category:Men%27s_rights	Category:Human_rights	Men%27s_rights
Category:Menier_family	Category:Business	Menier_family
Category:Mental_health	Category:Health	Mental_health
Category:Mental_retardation	Category:Disability	Mental_retardation
Category:Mercantile_law	Category:Business_law	Lex_mercatoria
Category:Merchandise	Category:Business	Good_%28economics%29
Category:Mergers_and_acquisitions	Category:Business	Mergers_and_acquisitions
Category:Mesons	Category:Matter	Meson
Category:Metalogic	Category:Logic	Metalogic
Category:Metalworking	Category:Arts	Metalworking
Category:Methodology	Category:Science	Methodology
Category:Metrication	Category:History_of_science	Metrication
Category:Michigan_Technological_University	Category:Technology	Michigan_Technological_University
Category:Microeconomics	Category:Economics	Microeconomics
Category:Micronations	Category:Politics Category:Society	Micronation
Category:Microsoft_acquisitions	Category:Mergers_and_acquisitions	List_of_mergers_and_acquisitions_by_Microsoft
Category:Microtechnology	Category:Technology	Microtechnology
Category:Middle_East_Technical_University	Category:Technology	Middle_East_Technical_University
Category:Midwives	Category:Health	Midwifery
Category:Military	Category:Society	Military
Category:Military_animals	Category:Domesticated_animals	Military_animal
Category:Military_art	Category:Military	Military_art
Category:Military_awards_and_decorations	Category:Military	Military_awards_and_decorations
Category:Military_education_and_training	Category:Education Category:Training Category:Vocational_education	Military_education_and_training
Category:Military_equipment	Category:Equipment	Military_technology
Category:Military_geography	Category:Geography	Military_geography
Category:Military_historiography	Category:Historiography	Military_history
Category:Military_history	Category:History Category:Military	Military_history
Category:Military_law	Category:Law Category:Military	Military_justice
Category:Military_officers	Category:Politics	Officer_%28armed_forces%29
Category:Military_operations	Category:Military	Military_operation
Category:Military_organization	Category:Military	Military_organization
Category:Military_personnel	Category:Military	Military_personnel
Category:Military_planning	Category:Military	Military_operation_plan
Category:Military_police	Category:Law_enforcement	Military_police
Category:Military_ranks	Category:Politics	Military_rank
Category:Military_science	Category:Military Category:Social_sciences	Military_science
Category:Military_technology	Category:Technology	Military_technology
Category:Military_terminology	Category:Military Category:Terminology	Military_terminology
Category:Military_theory	Category:Interdisciplinary_fields	Military_theory
Category:Millennia	Category:Chronology	Millennium
Category:Millennium_Development_Goals	Category:Socioeconomics	Millennium_Development_Goals
Category:Minerals	Category:Natural_materials Category:Natural_resources	Mineral
Category:Minority_governments	Category:Elections Category:Government	Minority_government
Category:Mobile_computers	Category:Mobile_technology	Mobile_computing
